customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;Street;Home;address;postcode;state;country;property_valuation
1929;Elka;Crossgrove;Female;1986-10-12;Food Chemist;Health;Affluent Customer;N;No;Prairieview Court;7202;7202 Prairieview Court;2221;NSW;Australia;11
1930;Ambrose;Bleasby;Male;1996-06-14;Speech Pathologist;Manufacturing;High Net Worth;N;No;Sachtjen Center;64610;64610 Sachtjen Center;2575;NSW;Australia;10
1931;Boris;Syres;Male;1973-11-06;Senior Developer;Health;Affluent Customer;N;No;Muir Terrace;53;53 Muir Terrace;2170;NSW;Australia;8
1932;Sybila;Enefer;Female;1977-01-03;Librarian;Entertainment;Affluent Customer;N;Yes;Schiller Plaza;710;710 Schiller Plaza;3338;VIC;Australia;1
1933;Ephraim;Fulep;Male;1980-09-10;Automation Specialist I;Manufacturing;Affluent Customer;N;No;Old Gate Lane;698;698 Old Gate Lane;2619;NSW;Australia;3
1934;Bryant;Tordiffe;Male;1963-01-17;Budget/Accounting Analyst IV;n/a;Affluent Customer;N;Yes;Golden Leaf Road;4;4 Golden Leaf Road;4670;QLD;Australia;2
1935;Galvan;;Male;1974-11-13;Senior Sales Associate;n/a;Mass Customer;N;No;Arapahoe Trail;1979;1979 Arapahoe Trail;4701;QLD;Australia;3
1936;Gisella;Scad;Female;1964-07-08;Junior Executive;Manufacturing;Mass Customer;N;Yes;Vernon Terrace;1;1 Vernon Terrace;4226;QLD;Australia;6
1937;Renaud;Gahagan;Male;1974-01-08;Quality Engineer;Health;Mass Customer;N;No;Darwin Crossing;79862;79862 Darwin Crossing;4215;QLD;Australia;8
1938;Austin;Toopin;U;;Automation Specialist IV;IT;Mass Customer;N;Yes;Hoepker Way;184;184 Hoepker Way;2197;NSW;Australia;9
1939;Pierce;Cheke;Male;1992-05-03;Safety Technician I;n/a;Mass Customer;N;Yes;New Castle Avenue;40;40 New Castle Avenue;2043;NSW;Australia;11
1940;Gabriellia;Coulter;Female;1977-03-02;Teacher;Manufacturing;High Net Worth;N;Yes;Johnson Place;9525;9525 Johnson Place;3190;VIC;Australia;8
1941;Dmitri;Eleshenar;Male;1992-05-23;Librarian;Entertainment;Mass Customer;N;No;Pearson Trail;8;8 Pearson Trail;2166;NSW;Australia;9
1942;Abe;Townby;Male;1987-01-08;Programmer Analyst II;Financial Services;High Net Worth;N;No;Dakota Court;53;53 Dakota Court;2027;NSW;Australia;9
1943;Armstrong;Style;Male;1985-10-03;Senior Cost Accountant;Financial Services;Affluent Customer;N;Yes;Melvin Avenue;4262;4262 Melvin Avenue;2759;NSW;Australia;8
1944;Gregory;Balchin;Male;1980-07-30;Programmer III;Argiculture;High Net Worth;N;Yes;Dwight Center;4415;4415 Dwight Center;2528;NSW;Australia;7
1945;Griffin;Gisbourn;Male;1978-07-10;Software Test Engineer II;n/a;High Net Worth;N;Yes;Carey Junction;1197;1197 Carey Junction;2280;NSW;Australia;7
1946;Brannon;Gladman;Male;1959-01-04;Systems Administrator III;n/a;Mass Customer;N;No;Havey Trail;227;227 Havey Trail;2795;NSW;Australia;6
1947;Gretta;Patrone;Female;1963-12-11;Geologist II;Telecommunications;Affluent Customer;N;Yes;Manufacturers Parkway;2;2 Manufacturers Parkway;3199;VIC;Australia;6
1948;Elizabeth;Applewhaite;Female;1964-06-08;;Entertainment;Mass Customer;N;No;Stephen Drive;9175;9175 Stephen Drive;4035;QLD;Australia;8
1949;Onida;Cockshot;Female;1954-05-10;Legal Assistant;Manufacturing;Mass Customer;N;No;Pine View Parkway;299;299 Pine View Parkway;3121;VIC;Australia;12
1950;Berne;Fulkes;Male;1963-10-07;Web Developer II;Manufacturing;Affluent Customer;N;Yes;Orin Crossing;71;71 Orin Crossing;2155;NSW;Australia;9
1951;Rockie;MacCosty;Male;2000-06-07;Health Coach II;Manufacturing;Mass Customer;N;Yes;Knutson Street;134;134 Knutson Street;2281;NSW;Australia;9
1952;Patrica;Donativo;Female;1974-01-29;Payment Adjustment Coordinator;Health;Mass Customer;N;Yes;Mockingbird Street;37;37 Mockingbird Street;4017;QLD;Australia;3
1953;Luisa;McGlue;Female;1978-06-05;Paralegal;Financial Services;High Net Worth;N;No;Gale Way;00969;00969 Gale Way;3108;VIC;Australia;10
1954;Greg;Iacovo;Male;1967-11-29;VP Sales;Manufacturing;Affluent Customer;N;No;Dottie Circle;05665;05665 Dottie Circle;2085;NSW;Australia;11
1955;Thornton;Vereker;Male;1980-11-22;Environmental Specialist;n/a;Mass Customer;N;No;Wayridge Circle;83;83 Wayridge Circle;4152;QLD;Australia;9
1956;Omero;Murra;Male;1994-07-08;Human Resources Assistant I;Health;Affluent Customer;N;Yes;Carioca Terrace;8;8 Carioca Terrace;4007;QLD;Australia;8
1957;Gary;Eager;Male;1977-09-19;Accountant IV;Property;Affluent Customer;N;No;Kenwood Road;5;5 Kenwood Road;2075;NSW;Australia;11
1958;Janina;Keme;Female;1985-09-01;Professor;n/a;Mass Customer;N;No;Hansons Crossing;29;29 Hansons Crossing;2318;NSW;Australia;4
1959;Arlen;Klossek;Male;1978-09-18;Director of Sales;Health;Mass Customer;N;Yes;Buell Point;493;493 Buell Point;4500;QLD;Australia;8
1960;Falkner;Jochens;Male;1978-07-03;Software Engineer II;n/a;Mass Customer;N;Yes;Del Mar Crossing;7;7 Del Mar Crossing;4680;QLD;Australia;7
1961;Licha;Lyes;Female;1960-11-22;Physical Therapy Assistant;n/a;Mass Customer;N;Yes;Elgar Plaza;7;7 Elgar Plaza;2250;NSW;Australia;9
1962;Paddie;Grunder;Male;1977-11-01;Sales Representative;Retail;Mass Customer;N;Yes;Marquette Way;425;425 Marquette Way;2116;NSW;Australia;10
1963;Syman;Trimnell;Male;1998-03-18;Biostatistician I;Argiculture;Mass Customer;N;Yes;Bunting Crossing;67104;67104 Bunting Crossing;2043;NSW;Australia;9
1964;Cara;Campbell-Dunlop;Female;1964-06-19;Mechanical Systems Engineer;Financial Services;Affluent Customer;N;Yes;Raven Drive;243;243 Raven Drive;4815;QLD;Australia;3
1965;Bendicty;Powrie;Male;1973-12-14;Web Designer III;Retail;Mass Customer;N;Yes;School Park;248;248 School Park;3156;VIC;Australia;8
1966;Moshe;Nicholl;Male;1993-10-31;;Financial Services;High Net Worth;N;No;Onsgard Plaza;5;5 Onsgard Plaza;3134;VIC;Australia;10
1967;Nomi;;Female;1985-11-19;Chemical Engineer;Manufacturing;Affluent Customer;N;Yes;Havey Place;38;38 Havey Place;3049;VIC;Australia;5
1968;Frederica;Hughman;Female;1994-06-12;Librarian;Entertainment;Mass Customer;N;No;Armistice Alley;38;38 Armistice Alley;2018;NSW;Australia;8
1969;Dimitry;Kunkler;Male;1961-07-06;Teacher;IT;Mass Customer;N;Yes;Oak Circle;34953;34953 Oak Circle;2153;NSW;Australia;10
1970;Carl;Eyre;Male;1982-08-23;Desktop Support Technician;Manufacturing;Mass Customer;N;No;Express Street;18;18 Express Street;2165;NSW;Australia;9
1971;Mariel;Dyke;Female;1998-02-10;;Manufacturing;Mass Customer;N;Yes;Summit Avenue;04046;04046 Summit Avenue;4217;QLD;Australia;9
1972;Obed;Pauler;Male;1989-07-14;;IT;Mass Customer;N;Yes;Hollow Ridge Crossing;986;986 Hollow Ridge Crossing;3821;VIC;Australia;7
1973;Fanni;Liffe;Female;1980-01-11;Media Manager IV;Financial Services;High Net Worth;N;No;Dixon Junction;4622;4622 Dixon Junction;2048;NSW;Australia;8
1974;Aharon;Moller;Male;1958-06-15;Administrative Officer;n/a;Mass Customer;N;Yes;Darwin Avenue;3563;3563 Darwin Avenue;3095;VIC;Australia;9
1975;Tommie;Midden;Female;1965-10-19;Product Engineer;Health;Affluent Customer;N;No;Butterfield Avenue;38759;38759 Butterfield Avenue;4305;QLD;Australia;2
1976;Letitia;Coan;Female;1975-08-16;Product Engineer;Manufacturing;Mass Customer;N;No;Melody Place;67125;67125 Melody Place;2747;NSW;Australia;8
1977;Myrtia;Paschke;Female;1977-10-04;;Manufacturing;Mass Customer;N;Yes;Northwestern Court;31;31 Northwestern Court;2206;NSW;Australia;10
1978;Marge;Skerm;Female;1955-01-06;Dental Hygienist;Health;Mass Customer;N;No;Farwell Parkway;8;8 Farwell Parkway;2428;NSW;Australia;2
1979;Ephrem;Cariss;Male;1960-05-15;Statistician III;Manufacturing;Mass Customer;N;Yes;Barby Parkway;19;19 Barby Parkway;4127;QLD;Australia;4
1980;Kenneth;Viall;Male;1992-06-20;Food Chemist;Health;High Net Worth;N;Yes;School Avenue;681;681 School Avenue;2077;NSW;Australia;10
1981;Calv;Zelland;Male;1986-01-30;Sales Associate;n/a;Affluent Customer;N;No;Dawn Lane;27;27 Dawn Lane;2233;NSW;Australia;10
1982;Julee;Hallewell;Female;1968-03-30;Senior Cost Accountant;Financial Services;High Net Worth;N;Yes;International Way;366;366 International Way;2170;NSW;Australia;8
1983;Kimberlee;Soonhouse;Female;1963-03-10;Assistant Media Planner;Entertainment;Affluent Customer;N;Yes;Rockefeller Drive;427;427 Rockefeller Drive;2093;NSW;Australia;12
1984;Hewett;Alessandretti;Male;1999-06-01;Information Systems Manager;Health;Mass Customer;N;Yes;Division Hill;5176;5176 Division Hill;3216;VIC;Australia;5
1985;Chrysler;Longstaffe;Female;1978-12-02;Computer Systems Analyst I;n/a;Mass Customer;N;Yes;Raven Place;1;1 Raven Place;2160;NSW;Australia;6
1986;Melania;Ruske;Female;1981-12-30;;Retail;Mass Customer;N;No;Delaware Pass;29;29 Delaware Pass;2567;NSW;Australia;8
1987;Jacobo;Rosenblum;Male;1956-06-08;Research Associate;Health;Affluent Customer;N;No;Burrows Court;42554;42554 Burrows Court;2117;NSW;Australia;10
1988;Kelwin;Goldsmith;Male;1957-04-15;Recruiting Manager;Property;Mass Customer;N;No;Warrior Center;726;726 Warrior Center;2077;NSW;Australia;10
1989;Emalee;Guitel;Female;1973-07-21;Graphic Designer;Property;High Net Worth;N;Yes;Victoria Plaza;500;500 Victoria Plaza;2147;NSW;Australia;9
1990;Mira;Askham;U;;Senior Financial Analyst;Financial Services;High Net Worth;N;No;Debra Way;35;35 Debra Way;3201;VIC;Australia;6
1991;Tobe;Godrich;Male;1993-09-27;Research Nurse;Health;Mass Customer;N;Yes;Morningstar Junction;62965;62965 Morningstar Junction;4109;QLD;Australia;9
1992;Shanta;Attrill;Female;1995-10-21;Web Developer I;Manufacturing;Mass Customer;N;Yes;Melody Crossing;6698;6698 Melody Crossing;4556;QLD;Australia;8
1993;Agustin;Isworth;Male;1980-07-27;Accounting Assistant II;n/a;High Net Worth;N;Yes;Morning Parkway;05919;05919 Morning Parkway;2034;NSW;Australia;11
1994;Gray;McLorinan;Female;1986-04-25;;Manufacturing;High Net Worth;N;No;Rockefeller Pass;6;6 Rockefeller Pass;3075;VIC;Australia;7
1995;Mabel;Sallter;Female;1969-03-26;Automation Specialist II;n/a;Mass Customer;N;Yes;Fieldstone Pass;7875;7875 Fieldstone Pass;4216;QLD;Australia;10
1996;Filmer;Furby;Male;1985-12-29;Structural Engineer;Manufacturing;Mass Customer;N;No;Westridge Junction;59170;59170 Westridge Junction;2147;NSW;Australia;8
1997;Tedmund;Simonsson;Male;1996-09-27;Structural Engineer;n/a;Mass Customer;N;No;Bonner Point;3;3 Bonner Point;2800;NSW;Australia;4
1998;Hamil;Britch;Male;1975-03-26;Media Manager IV;Manufacturing;High Net Worth;N;No;Lien Place;113;113 Lien Place;2560;NSW;Australia;6
1999;Raquel;Bamlett;Female;1962-08-16;Nuclear Power Engineer;Manufacturing;Mass Customer;N;Yes;Fallview Terrace;064;064 Fallview Terrace;4500;QLD;Australia;7
2000;Kain;Rene;U;;Assistant Professor;IT;High Net Worth;N;Yes;Sutteridge Trail;32;32 Sutteridge Trail;2470;NSW;Australia;1
2001;Mada;Martinho;Female;1977-10-06;Analog Circuit Design manager;Manufacturing;Mass Customer;N;Yes;Clove Street;3984;3984 Clove Street;3192;VIC;Australia;10
2002;Matilde;Hamsher;Female;1971-06-20;Mechanical Systems Engineer;Financial Services;Mass Customer;N;No;Rowland Plaza;4;4 Rowland Plaza;2324;NSW;Australia;4
2003;Lilli;Hargey;Female;1962-06-21;Statistician III;Manufacturing;High Net Worth;N;Yes;Maple Wood Circle;5157;5157 Maple Wood Circle;2537;NSW;Australia;8
2004;Brandy;Showering;Male;1963-06-12;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;Yes;Blackbird Street;559;559 Blackbird Street;4580;QLD;Australia;2
2005;Marina;McElwee;Female;1978-08-20;Accountant I;Manufacturing;High Net Worth;N;No;Troy Street;6466;6466 Troy Street;2763;NSW;Australia;8
2006;Hyacinthia;Tuley;Female;1999-10-04;Senior Developer;Property;High Net Worth;N;Yes;Ruskin Avenue;7135;7135 Ruskin Avenue;2563;NSW;Australia;11
2007;Gail;Scarrisbrick;Male;1970-04-13;Programmer I;Manufacturing;Mass Customer;N;Yes;Loftsgordon Avenue;5;5 Loftsgordon Avenue;2068;NSW;Australia;12
2008;Jamill;Cudd;Male;1993-07-27;Analyst Programmer;Financial Services;Mass Customer;N;Yes;Del Mar Junction;33;33 Del Mar Junction;2264;NSW;Australia;8
2009;Neilla;Castrillo;Female;1960-03-16;Staff Accountant IV;Health;Affluent Customer;N;Yes;Hayes Road;06069;06069 Hayes Road;2099;NSW;Australia;8
2010;Duff;Guyer;Male;1974-01-31;Data Coordiator;Manufacturing;High Net Worth;N;Yes;Waubesa Pass;828;828 Waubesa Pass;2234;NSW;Australia;10
2011;Guthrie;MacAne;Male;1978-01-22;VP Sales;Manufacturing;High Net Worth;N;Yes;Bobwhite Circle;1;1 Bobwhite Circle;2230;NSW;Australia;9
2012;Maisey;Lavell;Female;1972-09-07;Health Coach I;Health;High Net Worth;N;No;Memorial Junction;3;3 Memorial Junction;2126;NSW;Australia;11
2013;Marge;Girault;Female;1995-08-10;Registered Nurse;Health;Affluent Customer;N;Yes;Mcbride Street;644;644 Mcbride Street;2086;NSW;Australia;11
2014;Sandye;Avraam;Female;1990-05-25;Associate Professor;Manufacturing;Mass Customer;N;Yes;Dennis Way;23700;23700 Dennis Way;2075;NSW;Australia;11
2015;Charyl;Sibson;Female;1974-02-19;Health Coach IV;Health;Affluent Customer;N;No;Comanche Circle;5795;5795 Comanche Circle;4825;QLD;Australia;2
2016;Laraine;Merioth;Female;1998-11-19;Executive Secretary;Retail;Affluent Customer;N;Yes;Scofield Trail;31;31 Scofield Trail;3020;VIC;Australia;8
2017;Ezri;Sadry;Male;1995-02-11;Programmer II;Financial Services;Affluent Customer;N;Yes;Elka Point;218;218 Elka Point;2176;NSW;Australia;10
2018;Richie;Matts;Male;1963-01-30;Senior Developer;Financial Services;Affluent Customer;N;No;Moose Lane;5468;5468 Moose Lane;2445;NSW;Australia;7
2019;Neda;Perkis;Female;1953-09-13;VP Marketing;Entertainment;High Net Worth;N;No;Calypso Crossing;174;174 Calypso Crossing;2770;NSW;Australia;7
2020;Portia;Proudlock;Female;1971-05-06;Biostatistician IV;Property;Affluent Customer;N;Yes;David Circle;53358;53358 David Circle;4306;QLD;Australia;3
2021;Ulrica;Abelwhite;U;;Software Test Engineer I;IT;High Net Worth;N;Yes;3rd Road;0;0 3rd Road;4060;QLD;Australia;9
2022;Mortimer;Iremonger;Male;1982-07-03;;IT;Affluent Customer;N;No;Melvin Drive;9;9 Melvin Drive;2144;NSW;Australia;7
2023;Marco;Denziloe;Male;1971-01-11;Associate Professor;n/a;High Net Worth;N;No;4th Point;9670;9670 4th Point;2065;NSW;Australia;10
2024;Elinor;Biggerstaff;Female;2000-07-14;VP Sales;IT;Mass Customer;N;Yes;Steensland Terrace;2228;2228 Steensland Terrace;2148;NSW;Australia;8
2025;Agosto;Thon;Male;1982-04-15;VP Quality Control;n/a;Mass Customer;N;Yes;Thierer Place;2;2 Thierer Place;4053;QLD;Australia;8
2026;Anabelle;Rogerson;Female;1987-09-18;Structural Engineer;Property;Mass Customer;N;Yes;Huxley Road;23;23 Huxley Road;3064;VIC;Australia;7
2027;Whitney;Dahle;Male;1964-09-02;VP Product Management;n/a;High Net Worth;N;No;3rd Place;34;34 3rd Place;3030;VIC;Australia;8
2028;Cathy;Parmley;Female;1976-12-10;Director of Sales;Retail;Affluent Customer;N;Yes;Golf Crossing;63;63 Golf Crossing;2217;NSW;Australia;8
2029;Charlie;Hastilow;Male;1992-03-10;Nurse;Manufacturing;Mass Customer;N;No;Sloan Avenue;1;1 Sloan Avenue;2176;NSW;Australia;10
2030;Xymenes;Sprull;Male;1961-01-09;Administrative Officer;Property;High Net Worth;N;No;Pierstorff Alley;056;056 Pierstorff Alley;2040;NSW;Australia;11
2031;Philbert;Albone;Male;1987-01-21;Geologist III;n/a;Mass Customer;N;No;Anniversary Parkway;177;177 Anniversary Parkway;2428;NSW;Australia;7
2032;Theodore;Chicchelli;Male;1983-09-09;Quality Control Specialist;Property;Mass Customer;N;Yes;Karstens Drive;18;18 Karstens Drive;2233;NSW;Australia;10
2033;Mar;Philippon;Male;1971-08-31;Dental Hygienist;Health;High Net Worth;N;No;Morrow Street;6950;6950 Morrow Street;2326;NSW;Australia;3
2034;June;Haslam;Female;1974-01-10;Speech Pathologist;Manufacturing;Mass Customer;N;No;Autumn Leaf Center;8492;8492 Autumn Leaf Center;3214;VIC;Australia;2
2035;Kylie;Terese;Male;1979-06-01;Senior Developer;Health;Mass Customer;N;No;Portage Park;91749;91749 Portage Park;2528;NSW;Australia;8
2036;Alix;Gilliland;Female;1977-04-29;;n/a;Mass Customer;N;No;Waubesa Lane;45;45 Waubesa Lane;4213;QLD;Australia;9
2037;Irwin;Ryall;Male;1989-01-04;VP Marketing;IT;Mass Customer;N;No;Sundown Hill;51739;51739 Sundown Hill;2009;NSW;Australia;9
2038;Fae;Done;Female;1959-11-26;Structural Engineer;Financial Services;Mass Customer;N;Yes;Butterfield Circle;95;95 Butterfield Circle;3352;VIC;Australia;4
2039;Laureen;Blower;Female;1978-03-26;Senior Developer;IT;High Net Worth;N;Yes;Porter Pass;9;9 Porter Pass;4077;QLD;Australia;6
2040;Gal;Scardafield;Male;1969-09-05;VP Sales;Retail;Affluent Customer;N;Yes;Fremont Alley;236;236 Fremont Alley;2156;NSW;Australia;12
2041;Mort;Heath;Male;1957-10-27;VP Accounting;Financial Services;Mass Customer;N;No;Hudson Place;46031;46031 Hudson Place;2075;NSW;Australia;11
2042;Bendix;Cooke;Male;1968-08-14;Registered Nurse;Health;Mass Customer;N;No;Crowley Terrace;8;8 Crowley Terrace;2760;NSW;Australia;8
2043;Veronike;Clampett;Female;1977-09-05;Software Consultant;n/a;Mass Customer;N;No;Hoard Center;50532;50532 Hoard Center;4209;QLD;Australia;7
2044;Leyla;Eddington;Female;1998-08-02;Quality Engineer;Health;Mass Customer;N;Yes;Sommers Point;56;56 Sommers Point;2204;NSW;Australia;8
2045;Hermina;Franzel;Female;1984-07-03;VP Sales;Financial Services;High Net Worth;N;No;Red Cloud Place;0;0 Red Cloud Place;2217;NSW;Australia;8
2046;Charis;Maas;Female;1959-07-27;Marketing Manager;n/a;Mass Customer;N;Yes;Michigan Pass;24951;24951 Michigan Pass;2176;NSW;Australia;10
2047;Kirsten;Slegg;Female;1975-04-13;Paralegal;Financial Services;Affluent Customer;N;Yes;Gulseth Point;51960;51960 Gulseth Point;2009;NSW;Australia;12
2048;Sorcha;Genthner;Female;1960-04-13;Financial Advisor;Financial Services;High Net Worth;N;No;Parkside Parkway;144;144 Parkside Parkway;4655;QLD;Australia;3
2049;Jud;Purchon;Male;1962-02-12;Assistant Professor;Manufacturing;High Net Worth;N;No;Helena Parkway;896;896 Helena Parkway;4551;QLD;Australia;7
2050;Opal;Costa;Female;1954-06-26;Business Systems Development Analyst;n/a;Mass Customer;N;Yes;Anhalt Park;89;89 Anhalt Park;2106;NSW;Australia;11
2051;Teresita;Drinnan;Female;1959-06-15;Geological Engineer;Manufacturing;Affluent Customer;N;No;Orin Street;1786;1786 Orin Street;2327;NSW;Australia;3
2052;Ganny;Sealeaf;Male;1955-11-30;;Retail;Mass Customer;N;Yes;Green Ridge Way;7;7 Green Ridge Way;2763;NSW;Australia;8
2053;Horatius;Dufton;Male;1978-05-28;;Financial Services;Affluent Customer;N;Yes;Northwestern Pass;2807;2807 Northwestern Pass;3182;VIC;Australia;8
2054;Horace;Gilpillan;Male;1995-08-21;;Manufacturing;Mass Customer;N;Yes;Grim Plaza;9362;9362 Grim Plaza;4702;QLD;Australia;1
2055;Harmon;Bakster;Male;1980-09-14;Administrative Assistant III;Retail;High Net Worth;N;No;Sommers Drive;2;2 Sommers Drive;3181;VIC;Australia;10
2056;Cristin;Smoughton;Female;1986-03-04;Biostatistician IV;Property;High Net Worth;N;No;Village Green Parkway;74164;74164 Village Green Parkway;3037;VIC;Australia;9
2057;Elianora;Sally;Female;1959-10-04;Accounting Assistant IV;Manufacturing;Affluent Customer;N;Yes;Melody Avenue;623;623 Melody Avenue;4500;QLD;Australia;4
2058;Ronna;Wickersham;Female;1978-02-04;Database Administrator I;Argiculture;High Net Worth;N;No;Roth Park;9;9 Roth Park;4104;QLD;Australia;7
2059;Kylen;Gimson;Female;1977-02-15;Graphic Designer;n/a;High Net Worth;N;No;Buhler Court;18;18 Buhler Court;3186;VIC;Australia;12
2060;Constancia;Akram;Female;1959-01-23;Statistician II;Financial Services;Mass Customer;N;No;Sachtjen Drive;4;4 Sachtjen Drive;4701;QLD;Australia;3
2061;Loralyn;;Female;1983-01-24;Technical Writer;Manufacturing;High Net Worth;N;No;Hayes Crossing;130;130 Hayes Crossing;2170;NSW;Australia;9
2062;Guillermo;Kolakovic;Male;1976-08-19;Junior Executive;Retail;Mass Customer;N;No;Logan Court;9;9 Logan Court;2570;NSW;Australia;9
2063;Benny;Crudge;Male;1963-06-17;Clinical Specialist;Health;Affluent Customer;N;No;Superior Hill;8;8 Superior Hill;2153;NSW;Australia;10
2064;Reynard;Jaffrey;Male;1969-05-19;VP Marketing;Health;Mass Customer;N;Yes;Katie Terrace;575;575 Katie Terrace;2835;NSW;Australia;1
2065;Silvio;Henrichs;Male;1978-03-13;Technical Writer;Retail;Mass Customer;N;Yes;Old Shore Street;9;9 Old Shore Street;4509;QLD;Australia;7
2066;Skipp;McLarens;Male;1969-12-21;Food Chemist;Health;High Net Worth;N;Yes;Waywood Way;7949;7949 Waywood Way;2318;NSW;Australia;7
2067;Slade;Mulvin;Male;1979-05-05;Registered Nurse;Health;Mass Customer;N;No;Monterey Way;2982;2982 Monterey Way;3182;VIC;Australia;10
2068;Wandie;Nare;Female;1956-08-08;Account Representative I;n/a;High Net Worth;N;No;Leroy Parkway;692;692 Leroy Parkway;3043;VIC;Australia;9
2069;Sol;Holdron;U;;Software Test Engineer IV;IT;Mass Customer;N;Yes;Alpine Drive;9499;9499 Alpine Drive;3175;VIC;Australia;8
2070;Tiphany;Leppington;Female;1981-12-05;Recruiting Manager;n/a;Mass Customer;N;No;Debra Point;0442;0442 Debra Point;2281;NSW;Australia;7
